canonical_smiles,standard_value
[H]c1c([H])c(C2([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-c1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2n1[H],1.0
[H]c1c([H])c(C2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1-c1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2n1[H],1.0
[H]c1nc([C@@]2([H])c3nn([H])c(=O)c4c([H])c(F)c([H])c(c34)N([H])[C@]2([H])c2c([H])c([H])c(F)c([H])c2[H])n(C([H])([H])[H])n1,1.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C2=O,1.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])C2=O,1.0
[H]OC([H])([H])C([H])([H])N1C(=O)c2c(C(=O)N([H])[H])c([H])c([H])c([H])c2C1([H])[H],1.0
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N2C(=O)c3c(C(=O)N([H])[H])c([H])c([H])c([H])c3C2([H])[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])C2([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c2c(c1[H])N(C([H])([H])C([H])([H])N1C(=O)c3c(C(=O)N([H])[H])c([H])c([H])c([H])c3C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],1.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C2=O,1.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C2=O,1.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])C3([H])C([H])([H])C3([H])[H])C([H])([H])C1([H])[H])C2=O,1.0
[H]c1oc([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N3C(=O)c4c(C(=O)N([H])[H])c([H])c([H])c([H])c4C3([H])[H])C([H])([H])C2([H])[H])c1[H],1.0
[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c([H])n3[H])C([H])([H])C1([H])[H])C2=O,1.0
[H]c1c([H])c([H])c2c(c1C(=O)N([H])[H])c(=O)n(C1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])n2[H],1.0
[H]c1c([H])c([H])c2c(c1C(=O)N([H])[H])c(=O)n(C1([H])C([H])([H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C1([H])[H])n2C([H])([H])[H],1.0
[H]c1c([H])c([H])c2c(c1C(=O)N([H])[H])c(=O)n(C1([H])C([H])([H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C1([H])[H])n2C([H])([H])[H],1.0
[H]c1c([H])c([H])c2c(c1C(=O)N([H])[H])c(=O)n(C1([H])C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])n2C([H])([H])[H],1.0
[H]c1c([H])c([H])c2c(c1C(=O)N([H])[H])c(=O)n(C1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])n2C([H])([H])[H],1.0
[H]c1c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(Br)c([H])c1-c1c(OC([H])([H])C([H])([H])N([H])[H])c2c([H])c([H])c(F)c([H])c2c(=O)n1[H],1.0
[H]c1c([H])c(Br)c([H])c(-c2c(OC([H])([H])C([H])([H])N([H])[H])c3c([H])c([H])c(F)c([H])c3c(=O)n2[H])c1[H],1.0
[H]c1c([H])c(-c2c(OC([H])([H])C([H])([H])N([H])[H])c3c([H])c([H])c(F)c([H])c3c(=O)n2[H])c([H])c([H])c1C#N,1.0
CC(C)(C)[Si](C)(C)OCCCN1CCN(CC1=O)C(=O)c1cc(Cn2c3ccccc3c(=O)[nH]c2=O)ccc1F,1.0
OC(=O)C(F)(F)F.Clc1ncc(Cn2c3ccccc3c(=O)[nH]c2=O)cc1NC(=O)[C@H]1CCNC1,1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c(C([H])([H])[H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(SC([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])N(c4nn([H])c5c([H])c([H])c([H])c([H])c45)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n([H])c5c([H])c(OC([H])([H])[H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c(Cl)c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c(Cl)c([H])c1C(=O)N([H])C1([H])C([H])([H])C1([H])[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n([H])c5c([H])c([H])c(C([H])([H])[H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c(Cl)c([H])c1C(=O)N([H])C([H])([H])[H],1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c(F)c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])c(F)c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,1.0
OC(=O)C(F)(F)F.O=C(Nc1cncc(Cn2c3ccccc3c(=O)[nH]c2=O)c1)[C@H]1CCNC1,1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n([H])c5c([H])c(C#N)c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,1.0
[H]c1c([H])c2c(c([H])c1Cl)N([H])C(=O)C2([H])C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])C([H])([H])C1([H])[H],1.0
[H]c1c([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c(Cl)c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4c(=O)n([H])c5c([H])c([H])c(Cl)c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])N(c4nn([H])c5c([H])c([H])c([H])c([H])c45)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c(Cl)c1C#N,1.0
[H]c1c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl,1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])N(c4nsc5c([H])c([H])c([H])c([H])c45)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])N(c4noc5c([H])c([H])c([H])c([H])c45)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,1.0
[H]C1=C(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])C1([H])[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n([H])c5c(C#N)c([H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(C#N)c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],1.0
[H]c1nc([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c1[H],1.0
[H]c1nc2c(c([H])c1[H])n([H])c(=O)n2C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])C([H])([H])C1([H])[H],1.0
[H]c1c([H])c(Cl)c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],1.0
[H]c1c([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c(F)c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n([H])c5c([H])c([H])c(OC([H])([H])[H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])nc1C#N,1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4c(=O)n([H])c5c([H])c(Cl)c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])s2)c([H])c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n([H])c5c([H])c([H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])C([H])([H])C([H])([H])N5[H])C([H])([H])C3([H])[H])o2)c([H])c1[H],1.0
[H]c1nc(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n([H])c5c([H])c(F)c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c(Cl)c1[H],1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])c(F)c([H])c4c(=O)n3[H])[C@@]([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1C#N,1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n(C([H])([H])[H])c5c([H])c([H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1Cl,1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)n([H])c5c(F)c([H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(Cl)c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(SC([H])([H])C([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4c(=O)n([H])c5c([H])c(Cl)c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])(n4c(=O)sc5c([H])c([H])c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1F,1.0
[H]c1c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c(C#N)c1Cl,1.0
[H]c1c([H])c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c1[H],1.0
[H]c1c([H])c(OC([H])([H])[H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],1.0
[H]c1c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1Cl,1.0
[H]c1c([H])c([H])c(O[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C2([H])[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c(C#N)c1[H],1.0
[H]c1c([H])c(OC([H])([H])c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1Cl,1.0
[H]c1c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c(Cl)c1F,1.0
[H]c1c([H])c(Cl)c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c1[H],1.0
[H]c1c([H])c(-c2nnc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c([H])c1Cl,1.0
[H]c1c([H])c([H])c(-c2nnc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])o2)c([H])c1[H],1.0
[H]c1c([H])c(C#N)c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c1[H],1.0
[H]c1c([H])c(Cl)c([H])c(O[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c1[H],1.0
[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c([H])c2c3c1C(=O)N([H])N=C1c3c(n2[H])C([H])([H])N(C([H])(C([H])([H])[H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H],1.0
[H]c1c([H])c([H])c2c(c1[H])N(C([H])([H])C([H])([H])C([H])([H])N1C(=O)c3c(C(=O)N([H])[H])c([H])c([H])c([H])c3C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],1.0
[H]C1=C([H])[C@@]2([H])C([H])([H])[C@]1([H])[C@@]1([H])C(=O)N(c3c([H])c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c5c([H])c([H])c([H])nc45)c([H])c3[H])C(=O)[C@@]21[H],0.0
[H]c1c([H])c([H])c([C@]2([H])N([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4c(=O)n([H])c5c([H])c(C#N)c(F)c([H])c54)C([H])([H])C3([H])[H])C(=O)OC2(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C3([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,0.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1nc2c(c(=O)n1[H])SC([H])([H])C([H])([H])C2([H])[H],0.0
[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c(Cl)c([H])c1Cl,0.0
[H]c1c([H])c(Cl)c(Cl)c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c1[H],0.0
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1oc2c([H])c([H])c([H])c([H])c2c(=O)c1[H],0.0
[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1-c1oc2c([H])c([H])c([H])c([H])c2c(=O)c1[H],0.0
[H]c1nc([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(c3nc4c(c(=O)n3[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c1[H],0.0
[H]c1c([H])c(-c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Cl,0.0
[H]Oc1nc(-c2c([H])c([H])c(F)c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12,0.0
[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1-c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H],0.0
[H]Oc1nc(-c2c([H])c([H])c([H])c([H])c2[H])nc2c(OC([H])([H])[H])c([H])c([H])c([H])c12,0.0
[H]c1c([H])c(-c2nc3c(OC([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Cl,0.0
[H]c1c([H])c(-c2nc3c(OC([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1F,0.0
[H]Oc1nc(-c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])nc2c(C([H])([H])[H])c([H])c([H])c([H])c12,0.0
[H]c1c([H])c(-c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Cl,0.0
[H]c1c([H])c(-c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Br,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])C(=O)N([H])c4nnc5n4C([H])([H])C([H])([H])S5)C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0.0
[H]c1c(F)c([H])c2onc(C3([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])c2c1[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H],0.0
