canonical_smiles,standard_value
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1nc(C([H])([H])N(C(=O)C([H])([H])N2C([H])([H])C([H])([H])C([H])(C(=O)c3c([H])c([H])c(F)c([H])c3[H])C([H])([H])C2([H])[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])N(C(=O)C([H])([H])N2C([H])([H])C([H])([H])C([H])(C(=O)c3c([H])c([H])c(F)c([H])c3[H])C([H])([H])C2([H])[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],1.0
[H]c1sc(C([H])([H])N(C(=O)C([H])([H])N2C([H])([H])C([H])([H])C([H])(C(=O)c3c([H])c([H])c(F)c([H])c3[H])C([H])([H])C2([H])[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c(C#N)c(Cl)c([H])c3OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N(C([H])([H])c2sc([H])c([H])c2[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],1.0
[H]Oc1c([H])c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N(C([H])([H])c2sc([H])c([H])c2[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c1[H],1.0
[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])C([H])([H])C(=O)N(C([H])([H])c1sc([H])c([H])c1[H])C([H])([H])c1nc2c(c(=O)n1[H])C([H])([H])OC([H])([H])C2([H])[H],1.0
[H]c1sc(C([H])([H])N(C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],1.0
[H]c1sc(C([H])([H])N(C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],1.0
[H]c1sc(C([H])([H])N(C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2F)C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],1.0
[H]c1nc([H])c(C([H])([H])C([H])([H])C(=O)N(C([H])([H])c2sc([H])c([H])c2[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],0.0
[H]c1nc([H])c([H])c(C([H])([H])C([H])([H])C(=O)N(C([H])([H])c2sc([H])c([H])c2[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c1[H],1.0
[H]c1sc([H])c(C([H])([H])N(C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c1[H],0.0
[H]c1sc(C([H])([H])N([H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N(C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.0
[H]c1sc(C([H])([H])N(C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H],1.0
[H]c1sc(C([H])([H])N(C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c1[H],1.0
[H]OC(c1c([H])c([H])c(-c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],1.0
[H]c1c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c([H])c1-c1nc2c(c(=O)n1[H])C([H])([H])OC([H])([H])C2([H])[H],1.0
[H]c1c([H])c(-c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])c1C(=O)OC([H])([H])[H],1.0
[H]c1c([H])c(-c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])c1OC(F)(F)F,1.0
[H]c1c([H])c(-c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1nc2c(c(=O)n1[H])C([H])([H])OC([H])([H])C2([H])[H],1.0
[H]c1c([H])c(-c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])c1Br,1.0
