canonical_smiles,standard_value
[H]c1c([H])c([H])c(C([H])([H])C2(C(=O)N3C([H])([H])C([H])([H])N(C(=O)c4c([H])c(C([H])([H])c5nn([H])c(=O)c(C([H])([H])[H])c5C([H])([H])[H])c([H])c([H])c4F)C([H])([H])C3([H])[H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],1.0
[H]c1c([H])c(C([H])([H])C2(C(=O)N3C([H])([H])C([H])([H])N(C(=O)c4c([H])c(C([H])([H])c5nn([H])c(=O)c(C([H])([H])[H])c5C([H])([H])[H])c([H])c([H])c4F)C([H])([H])C3([H])[H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C([H])([H])[C@@]2(C(=O)N3C([H])([H])C([H])([H])N(C(=O)c4c([H])c(C([H])([H])c5nn([H])c(=O)c(C([H])([H])[H])c5C([H])([H])[H])c([H])c([H])c4F)C([H])([H])C3([H])[H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C([H])([H])[C@]2(C(=O)N3C([H])([H])C([H])([H])N(C(=O)c4c([H])c(C([H])([H])c5nn([H])c(=O)c(C([H])([H])[H])c5C([H])([H])[H])c([H])c([H])c4F)C([H])([H])C3([H])[H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C3(N([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C(N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C3(C(=O)N([H])C([H])([H])N3[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C3(N([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C3(N([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(N3C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c2n1,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(c3nc([H])c4c([H])c([H])c([H])c([H])c4n3)C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(c3nc([H])c4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])c(OC([H])([H])[H])c([H])c1[H],1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])c([H])c([H])c1C#N,1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])c(C#N)c([H])c1[H],1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])nc([H])c1[H],1.0
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])c([H])c1[H],1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])c([H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])c(F)c1[H],1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C(N(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1nc(C(=O)N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])n([H])c1[H],1.0
[H]c1nc(C(=O)N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(C([H])([H])c4c([H])n([H])c(=O)c5c([H])c(Cl)c(Cl)n45)c([H])c([H])c3F)C([H])([H])C2([H])[H])c([H])c([H])c1[H],1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c(C([H])([H])c3c([H])n([H])c(=O)c4c([H])c(Cl)c(Cl)n34)c([H])c([H])c2F)C([H])([H])C1([H])[H],1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c(Cl)c([H])c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c(Cl)c(Cl)c([H])n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c(Cl)n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(Cl)c([H])n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c(C([H])([H])[H])c([H])n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]c1c([H])c(C([H])([H])c2c([H])n([H])c(=O)c3c([H])c([H])c([H])n23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c1F,1.0
[H]Oc1c([H])c([H])c2c(c1[H])c1c(c(=O)n2[H])C([H])([H])SC([H])([H])C1([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(Oc2c([H])c([H])c3c(c2[H])c2c(c(=O)n3[H])C([H])([H])SC([H])([H])C2([H])[H])C([H])([H])C1([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])(Oc3c([H])c([H])c4c(c3[H])c3c(c(=O)n4[H])C([H])([H])SC([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(Oc3c([H])c([H])c4c(c3[H])c3c(c(=O)n4[H])C([H])([H])SC([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])(Oc3c([H])c([H])c4c(c3[H])c3c(c(=O)n4[H])C([H])([H])SC([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],1.0
[H]c1c(OC2([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c(OC2([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c3c(c(=O)n([H])c2c1[H])C([H])([H])SC([H])([H])C3([H])[H],1.0
[H]c1c([H])c([C@]2([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c([C@@]2([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],0.0
[H]c1c([H])c(C2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C2([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C2([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c2c(c([H])c1-n1nc3c(C(=O)N([H])[H])c([H])c([H])c([H])c3c1[H])C([H])([H])C([H])([H])N([H])C2([H])[H],1.0
[H]c1c([H])c2c(c([H])c1-n1nc3c(C(=O)N([H])[H])c([H])c([H])c([H])c3c1[H])C([H])([H])N([H])C([H])([H])C2([H])[H],1.0
[H]c1c([H])c(-n2nc3c(C(=O)N([H])[H])c([H])c([H])c([H])c3c2[H])c([H])c(C([H])([H])N([H])C([H])([H])[H])c1[H],1.0
[H]c1c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C(N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])(N([H])C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N([H])C([H])([H])C([H])(F)F)c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])F)c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-n1nc2c(C(=O)N([H])[H])c([H])c([H])c([H])c2c1[H],1.0
[H]c1c([H])c([H])c(-c2nc3c(C(=O)N([H])[H])c([H])c([H])c([H])n3n2)c([H])c1[H],1.0
[H]c1c([H])c([H])c(-c2nn3c(C(=O)N([H])[H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(-n2nc3c([H])c([H])c([H])c(C(=O)N([H])[H])c3n2)c([H])c1[H],1.0
[H]c1c([H])c(-n2nc3c(C(=O)N([H])[H])c([H])c([H])c([H])c3c2[H])c([H])c([H])c1Cl,1.0
[H]c1c([H])c(Cl)c([H])c(-n2nc3c(C(=O)N([H])[H])c([H])c([H])c([H])c3c2[H])c1[H],1.0
[H]c1c([H])c([H])c(-n2nc3c(C(=O)N([H])[H])c([H])c([H])c([H])c3c2[H])c(Cl)c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])n2nc3c(C(=O)N([H])[H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c2c(nc([H])n2[H])c1C(=O)N([H])[H],1.0
[H]c1c([H])c(C(=O)N([H])[H])c([H])c(C2([H])OC2([H])[H])c1[H],1.0
[H]c1c([H])c([H])c2c(=O)n([H])c([H])c([H])c2c1Br,1.0
[H]O[C@]1([H])C([H])(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c4c3C([H])([H])N([H])C4=O)C([H])([H])C2([H])[H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)[C@]1([H])O[H],1.0
[H]c1c([H])c([H])c(-c2c([H])n([H])c(=O)c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],1.0
[H]Oc1c([H])c([H])c([H])c2c(=O)n([H])c([H])c(-c3c([H])c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c12,1.0
[H]OC([H])([H])[C@]1([H])N(C([H])([H])C([H])([H])c2c([H])c3c(C([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])C([H])([H])C([H])([H])C1([H])[H],1.0
[H]c1c([H])c([H])c2c(c1[H])c(=O)n([H])c1c2c(C2([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],1.0
[H]c1c([H])c(C([H])([H])C([H])(c2c([H])c([H])c3c(c2[H])c([H])c(C([H])([H])C([H])([H])[H])c(=O)n3[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c1OC([H])([H])C([H])([H])O2,1.0
[H]c1c([H])c([H])c2c(=O)n([H])c(N([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])N(c4nn([H])c5c([H])c([H])c([H])c([H])c45)C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-c1c2c3c(c([H])c([H])c([H])c3n1[H])C(=O)N([H])C([H])([H])C2([H])[H],1.0
[H]OC(=O)c1c([H])c([H])c2c3sc([H])c([H])c3c(=O)n([H])c2c1[H],1.0
[H]c1sc2c(c1[H])c(=O)n([H])c1c([H])c(C(=O)N([H])[H])c([H])c([H])c21,1.0
[H]OC([H])([H])c1c([H])c([H])c2c3sc([H])c([H])c3c(=O)n([H])c2c1[H],1.0
[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])c1nnnn1[H])c1n([H])c(=O)c3c([H])c([H])c([H])c([H])c3n21,1.0
[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)c([H])c1[H],0.0
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C(=O)N([H])c1c([H])c([H])c([H])c2c(=O)n([H])c([H])c([H])c12,0.0
[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1C(=O)N([H])c1c([H])c([H])c([H])c2c(=O)n([H])c([H])c([H])c12,0.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(=O)N([H])c1c([H])c([H])c([H])c2c(=O)n([H])c([H])c([H])c12,0.0
[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)c([H])c([H])c1F,0.0
[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)c([H])c([H])c1Cl,0.0
[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)c([H])c([H])c1I,0.0
[H]c1c([H])c([H])c(C([H])([H])[H])c(C(=O)N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)c1[H],0.0
[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)c(I)c1[H],0.0
[H]c1sc(C(=O)N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)c([H])c1[H],0.0
[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c(C([H])([H])[H])c([H])c23)c([H])c1[H],0.0
[H]OC(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c2c(=O)n([H])c([H])c([H])c12,0.0
[H]OC(=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c2c(=O)n([H])c([H])c([H])c12,0.0
